event_ID,imp_sub_ID,ext_ID,ext_ID_db,ext_ID_org,imp_src_db,imp_src_URL,imp_src_org,exp_spec,imp_value,imp_type,imp_units,imp_est_type,imp_unitdate,imp_sdate,imp_fdate,imp_credate,imp_spat_ID,imp_spat_fileloc,imp_ISO3s,imp_spat_covcode,imp_spat_res,imp_spat_resunits,imp_spat_crs,imp_spat_srcdb,imp_spat_URL,imp_spat_srcorg,imp_moddate,haz_sub_ID
monty_031f0987-9d17-4007-9665-85b85448af82,imp_9b8cb91a-17fd-4e51-84b5-564a92db5444,ARG-7838-a,Desinventar,UNDRR,Desinventar,https://www.desinventar.net/DesInventar/download/DI_export_ARG.zip,UNDRR,expspec_crop,1000000.0,imptypdama,unitshectare,esttype_prim,2007-08-20,2007-08-20,2067-08-05,2007-08-20,UNDRR-GovDes-ADM0-ARG,https://www.desinventar.net/DesInventar/download/DI_export_ARG.zip,ARG,spat_polygon,0,adminlevel,EPSG:4326,GovDes,https://www.desinventar.net/download.html,UNDRR,,
monty_031f0987-9d17-4007-9665-85b85448af82,imp_8e3f7a2e-7409-42bc-8a9f-8d8b69c74e9c,ARG-7838-a,Desinventar,UNDRR,Desinventar,https://www.desinventar.net/DesInventar/download/DI_export_ARG.zip,UNDRR,expspec_allpeop,200.0,imptypereloc,unitscountnum,esttype_prim,2007-08-20,2007-08-20,2067-08-05,2007-08-20,UNDRR-GovDes-ADM0-ARG,https://www.desinventar.net/DesInventar/download/DI_export_ARG.zip,ARG,spat_polygon,0,adminlevel,EPSG:4326,GovDes,https://www.desinventar.net/download.html,UNDRR,,
monty_e6567a9d-2896-4508-b525-ddfcb79e0891,imp_8f0c3820-b475-421e-b822-060f6b75b3c6,MDRVN022,GO-App,IFRC,GO-DREF,https://goadmin.ifrc.org/api/v2/appeal,IFRC,expspec_allpeop,25525.0,imptyptarg,unitscountnum,esttype_prim,2021-04-09,2021-04-09,2026-04-30,2022-12-29,GO-ADM0-World-shp,https://go-user-library.ifrc.org/maps,VNM,spat_polygon,0,adminlevel,EPSG:4326,GO-Maps,https://go-user-library.ifrc.org/maps,IFRC,2024-08-14,
monty_e6567a9d-2896-4508-b525-ddfcb79e0891,imp_853b0d5c-d69e-4e23-a053-7cdedbd56108,MDRVN022,GO-App,IFRC,GO-DREF,https://goadmin.ifrc.org/api/v2/appeal,IFRC,expspec_ecoifrcall,225286.0,imptypcost,unitISO4217C-CHF,esttype_prim,2021-04-09,2021-04-09,2026-04-30,2022-12-29,GO-ADM0-World-shp,https://go-user-library.ifrc.org/maps,VNM,spat_polygon,0,adminlevel,EPSG:4326,GO-Maps,https://go-user-library.ifrc.org/maps,IFRC,2024-08-14,
monty_79e9ce45-3223-4b22-abb7-b99e997ee0a6,imp_da824516-ba06-4db0-9358-a11b1db8bc0c,KEN-28043,Desinventar,UNDRR,Desinventar,https://www.desinventar.net/DesInventar/download/DI_export_KEN.zip,UNDRR,expspec_allpeop,1.0,imptypinju,unitscountnum,esttype_prim,2021-05-29,2021-05-29,2026-12-09,2021-05-29,UNDRR-GovDes-ADM0-KEN,https://www.desinventar.net/DesInventar/download/DI_export_KEN.zip,KEN,spat_polygon,0,adminlevel,EPSG:4326,GovDes,https://www.desinventar.net/download.html,UNDRR,,
monty_79e9ce45-3223-4b22-abb7-b99e997ee0a6,imp_ad2f8217-c32b-48ee-9595-6e4ceb1d6836,KEN-28047,Desinventar,UNDRR,Desinventar,https://www.desinventar.net/DesInventar/download/DI_export_KEN.zip,UNDRR,expspec_allpeop,4.0,imptypinju,unitscountnum,esttype_prim,2021-05-29,2021-05-29,2027-10-25,2021-05-29,UNDRR-GovDes-ADM0-KEN,https://www.desinventar.net/DesInventar/download/DI_export_KEN.zip,KEN,spat_polygon,0,adminlevel,EPSG:4326,GovDes,https://www.desinventar.net/download.html,UNDRR,,
monty_79e9ce45-3223-4b22-abb7-b99e997ee0a6,imp_a436913d-dcc4-4210-a128-2e906a0585e8,KEN-28047,Desinventar,UNDRR,Desinventar,https://www.desinventar.net/DesInventar/download/DI_export_KEN.zip,UNDRR,expspec_allpeop,1.0,imptypdeat,unitscountnum,esttype_prim,2021-05-29,2021-05-29,2027-10-25,2021-05-29,UNDRR-GovDes-ADM0-KEN,https://www.desinventar.net/DesInventar/download/DI_export_KEN.zip,KEN,spat_polygon,0,adminlevel,EPSG:4326,GovDes,https://www.desinventar.net/download.html,UNDRR,,
monty_07618a9d-2c26-4af3-a5bc-51acb709496e,imp_d73cb39b-3c75-4123-b0ca-5d755a8d3a1a,KEN-28041,Desinventar,UNDRR,Desinventar,https://www.desinventar.net/DesInventar/download/DI_export_KEN.zip,UNDRR,expspec_allpeop,1.0,imptypdeat,unitscountnum,esttype_prim,2021-05-29,2021-05-29,2024-02-23,2021-05-29,UNDRR-GovDes-ADM0-KEN,https://www.desinventar.net/DesInventar/download/DI_export_KEN.zip,KEN,spat_polygon,0,adminlevel,EPSG:4326,GovDes,https://www.desinventar.net/download.html,UNDRR,,
monty_92707914-9d5f-4d28-9bd9-17fb97bc33a9,imp_7d9c2e0d-6998-46ad-9292-abfe88ef7ac3,KEN-28094,Desinventar,UNDRR,Desinventar,https://www.desinventar.net/DesInventar/download/DI_export_KEN.zip,UNDRR,expspec_allpeop,1.0,imptypdeat,unitscountnum,esttype_prim,2021-06-01,2021-06-01,2027-01-16,2021-06-01,UNDRR-GovDes-ADM0-KEN,https://www.desinventar.net/DesInventar/download/DI_export_KEN.zip,KEN,spat_polygon,0,adminlevel,EPSG:4326,GovDes,https://www.desinventar.net/download.html,UNDRR,,
monty_c85d865b-d2a1-4b41-b819-b7970a384b87,imp_ac941f7d-1241-45f0-aceb-5212e1e5a0aa,KEN-28159,Desinventar,UNDRR,Desinventar,https://www.desinventar.net/DesInventar/download/DI_export_KEN.zip,UNDRR,expspec_ecototunkinf,980000.0,imptypcost,unitscostunknown,esttype_prim,2021-06-08,2021-06-08,2027-04-08,2021-06-08,UNDRR-GovDes-ADM0-KEN,https://www.desinventar.net/DesInventar/download/DI_export_KEN.zip,KEN,spat_polygon,0,adminlevel,EPSG:4326,GovDes,https://www.desinventar.net/download.html,UNDRR,,
monty_ab9d0d8e-15cd-4cdf-9ff4-42da639c5081,imp_f0faf8ca-006b-422b-bd21-95d4df30e989,KEN-28297,Desinventar,UNDRR,Desinventar,https://www.desinventar.net/DesInventar/download/DI_export_KEN.zip,UNDRR,expspec_allpeop,1.0,imptypdeat,unitscountnum,esttype_prim,2021-06-26,2021-06-26,2026-09-08,2021-06-26,UNDRR-GovDes-ADM0-KEN,https://www.desinventar.net/DesInventar/download/DI_export_KEN.zip,KEN,spat_polygon,0,adminlevel,EPSG:4326,GovDes,https://www.desinventar.net/download.html,UNDRR,,
monty_03e2f04a-10d1-4e8c-ab8b-93ee2d2ba153,imp_2c5eb46c-fd04-4c0a-af2f-a8ac28d6ffce,KEN-28462,Desinventar,UNDRR,Desinventar,https://www.desinventar.net/DesInventar/download/DI_export_KEN.zip,UNDRR,expspec_allpeop,11.0,imptypinju,unitscountnum,esttype_prim,2021-07-18,2021-07-18,2027-09-10,2021-07-18,UNDRR-GovDes-ADM0-KEN,https://www.desinventar.net/DesInventar/download/DI_export_KEN.zip,KEN,spat_polygon,0,adminlevel,EPSG:4326,GovDes,https://www.desinventar.net/download.html,UNDRR,,
monty_03e2f04a-10d1-4e8c-ab8b-93ee2d2ba153,imp_8254816e-60b2-46c4-9a4e-79b96047f705,KEN-28462,Desinventar,UNDRR,Desinventar,https://www.desinventar.net/DesInventar/download/DI_export_KEN.zip,UNDRR,expspec_allpeop,12.0,imptypdeat,unitscountnum,esttype_prim,2021-07-18,2021-07-18,2027-09-10,2021-07-18,UNDRR-GovDes-ADM0-KEN,https://www.desinventar.net/DesInventar/download/DI_export_KEN.zip,KEN,spat_polygon,0,adminlevel,EPSG:4326,GovDes,https://www.desinventar.net/download.html,UNDRR,,
monty_56da32ea-cfc4-42d1-a8be-508a3f27a88a,imp_0a13d8ca-25b0-4e0c-8008-2bd7326a09c2,KEN-28495,Desinventar,UNDRR,Desinventar,https://www.desinventar.net/DesInventar/download/DI_export_KEN.zip,UNDRR,expspec_allpeop,1.0,imptypdeat,unitscountnum,esttype_prim,2021-07-29,2021-07-29,2026-05-15,2021-07-29,UNDRR-GovDes-ADM0-KEN,https://www.desinventar.net/DesInventar/download/DI_export_KEN.zip,KEN,spat_polygon,0,adminlevel,EPSG:4326,GovDes,https://www.desinventar.net/download.html,UNDRR,,
monty_56da32ea-cfc4-42d1-a8be-508a3f27a88a,imp_f42fc82e-6352-4b5c-bcae-21445a4219f1,KEN-28494,Desinventar,UNDRR,Desinventar,https://www.desinventar.net/DesInventar/download/DI_export_KEN.zip,UNDRR,expspec_allpeop,1.0,imptypdeat,unitscountnum,esttype_prim,2021-07-29,2021-07-29,2022-09-22,2021-07-29,UNDRR-GovDes-ADM0-KEN,https://www.desinventar.net/DesInventar/download/DI_export_KEN.zip,KEN,spat_polygon,0,adminlevel,EPSG:4326,GovDes,https://www.desinventar.net/download.html,UNDRR,,
monty_7e18f553-b23a-40dd-889f-1509256486aa,imp_1e4e784a-7742-4756-bd0f-b8d66fadebc4,KEN-28445,Desinventar,UNDRR,Desinventar,https://www.desinventar.net/DesInventar/download/DI_export_KEN.zip,UNDRR,expspec_allpeop,1.0,imptypdeat,unitscountnum,esttype_prim,2021-08-06,2021-08-06,2026-01-02,2021-08-06,UNDRR-GovDes-ADM0-KEN,https://www.desinventar.net/DesInventar/download/DI_export_KEN.zip,KEN,spat_polygon,0,adminlevel,EPSG:4326,GovDes,https://www.desinventar.net/download.html,UNDRR,,
monty_874baabd-60f0-43fa-b6e7-de1c4022870b,imp_01b9c9ea-f453-4e7c-a926-1c85106edc56,KEN-28511,Desinventar,UNDRR,Desinventar,https://www.desinventar.net/DesInventar/download/DI_export_KEN.zip,UNDRR,expspec_allpeop,1.0,imptypdeat,unitscountnum,esttype_prim,2021-08-11,2021-08-11,2024-08-22,2021-08-11,UNDRR-GovDes-ADM0-KEN,https://www.desinventar.net/DesInventar/download/DI_export_KEN.zip,KEN,spat_polygon,0,adminlevel,EPSG:4326,GovDes,https://www.desinventar.net/download.html,UNDRR,,
monty_32ae32b8-7341-44cf-b2b5-6560566c6aaa,imp_95fdbacb-5007-437d-bfb9-46a4e3cdea51,MDRHT018,GO-App,IFRC,GO-EA,https://goadmin.ifrc.org/api/v2/appeal,IFRC,expspec_allpeop,45100.0,imptyptarg,unitscountnum,esttype_prim,2021-08-15,2021-08-15,2023-12-31,2021-08-16,GO-ADM0-World-shp,https://go-user-library.ifrc.org/maps,HTI,spat_polygon,0,adminlevel,EPSG:4326,GO-Maps,https://go-user-library.ifrc.org/maps,IFRC,2024-08-14,
monty_32ae32b8-7341-44cf-b2b5-6560566c6aaa,imp_55d5bffe-b52e-4b73-af5b-654b7892f3a3,MDRHT018,GO-App,IFRC,GO-EA,https://goadmin.ifrc.org/api/v2/appeal,IFRC,expspec_ecoifrcall,14371964.01,imptypcost,unitISO4217C-CHF,esttype_prim,2021-08-15,2021-08-15,2023-12-31,2021-08-16,GO-ADM0-World-shp,https://go-user-library.ifrc.org/maps,HTI,spat_polygon,0,adminlevel,EPSG:4326,GO-Maps,https://go-user-library.ifrc.org/maps,IFRC,2024-08-14,
monty_10f8b8e8-e94c-45e8-a975-ab2c8f13d6bc,imp_a7db3dc4-3f83-4d4b-99ec-5f093deca7d5,DR-2022-000215-AFG,GLIDE,ADRC,GDACS,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=DR&eventid=1015257,EC-JRC,expspec_alert,0.75,imptypalert,unitsgdacsalert,esttype_model,2021-10-20,2021-10-20,2024-07-02,2021-10-20,IFRC-GO-Maps-spat_polygon-0-adminlevel,https://go-user-library.ifrc.org/maps,"c(""IRN"", ""KGZ"", ""KAZ"", ""TJK"", ""TKM"", ""UZB"")",spat_polygon,0,adminlevel,EPSG:4326,GO-Maps,https://go-user-library.ifrc.org/maps,IFRC,2024-07-04,haz_ea1862f8-0f1b-4183-bce6-a77a51fb88f6
monty_63d3c569-95f2-4b5f-af13-04f788946c79,imp_11f36171-6e09-4f61-90a1-a79d098534f4,MDRUG048,GO-App,IFRC,GO-DREF,https://goadmin.ifrc.org/api/v2/appeal,IFRC,expspec_allpeop,11201.0,imptyptarg,unitscountnum,esttype_prim,2021-11-01,2021-11-01,2026-11-30,2022-12-27,GO-ADM0-World-shp,https://go-user-library.ifrc.org/maps,UGA,spat_polygon,0,adminlevel,EPSG:4326,GO-Maps,https://go-user-library.ifrc.org/maps,IFRC,2024-08-14,
monty_63d3c569-95f2-4b5f-af13-04f788946c79,imp_a5db0991-a721-4fde-84d5-300c177ef681,MDRUG048,GO-App,IFRC,GO-DREF,https://goadmin.ifrc.org/api/v2/appeal,IFRC,expspec_ecoifrcall,348761.0,imptypcost,unitISO4217C-CHF,esttype_prim,2021-11-01,2021-11-01,2026-11-30,2022-12-27,GO-ADM0-World-shp,https://go-user-library.ifrc.org/maps,UGA,spat_polygon,0,adminlevel,EPSG:4326,GO-Maps,https://go-user-library.ifrc.org/maps,IFRC,2024-08-14,
monty_f60f3b6e-4714-402e-bdf6-dab72e8e2abf,imp_5b49e870-049e-4a0e-a659-58664ed16344,MDRKE053,GO-App,IFRC,GO-DREF,https://goadmin.ifrc.org/api/v2/appeal,IFRC,expspec_allpeop,150000.0,imptyptarg,unitscountnum,esttype_prim,2021-12-12,2021-12-12,2024-02-29,2022-12-27,GO-ADM0-World-shp,https://go-user-library.ifrc.org/maps,KEN,spat_polygon,0,adminlevel,EPSG:4326,GO-Maps,https://go-user-library.ifrc.org/maps,IFRC,2024-08-14,
monty_f60f3b6e-4714-402e-bdf6-dab72e8e2abf,imp_21ec84c7-eb08-4249-a93c-564ab4d3fcad,MDRKE053,GO-App,IFRC,GO-DREF,https://goadmin.ifrc.org/api/v2/appeal,IFRC,expspec_ecoifrcall,332278.0,imptypcost,unitISO4217C-CHF,esttype_prim,2021-12-12,2021-12-12,2024-02-29,2022-12-27,GO-ADM0-World-shp,https://go-user-library.ifrc.org/maps,KEN,spat_polygon,0,adminlevel,EPSG:4326,GO-Maps,https://go-user-library.ifrc.org/maps,IFRC,2024-08-14,
monty_472ef72b-c76a-48e3-8451-5d9fd2b16b2f,imp_c2c6d27e-eafa-4cc6-83b2-68d1b418920a,MDRPH045,GO-App,IFRC,GO-EA,https://goadmin.ifrc.org/api/v2/appeal,IFRC,expspec_allpeop,405000.0,imptyptarg,unitscountnum,esttype_prim,2021-12-18,2021-12-18,2023-12-31,2021-12-18,GO-ADM0-World-shp,https://go-user-library.ifrc.org/maps,PHL,spat_polygon,0,adminlevel,EPSG:4326,GO-Maps,https://go-user-library.ifrc.org/maps,IFRC,2024-08-14,
monty_472ef72b-c76a-48e3-8451-5d9fd2b16b2f,imp_ba4f526f-9f84-4076-ae0f-81b12b07dd9c,MDRPH045,GO-App,IFRC,GO-EA,https://goadmin.ifrc.org/api/v2/appeal,IFRC,expspec_ecoifrcall,7875247.65,imptypcost,unitISO4217C-CHF,esttype_prim,2021-12-18,2021-12-18,2023-12-31,2021-12-18,GO-ADM0-World-shp,https://go-user-library.ifrc.org/maps,PHL,spat_polygon,0,adminlevel,EPSG:4326,GO-Maps,https://go-user-library.ifrc.org/maps,IFRC,2024-08-14,
monty_1f149b3b-24ba-4e25-a343-6ef06d70d65a,imp_c9ec66f2-0b95-472f-a681-4b30ac54df36,MDRTO002,GO-App,IFRC,GO-EA,https://goadmin.ifrc.org/api/v2/appeal,IFRC,expspec_allpeop,17000.0,imptyptarg,unitscountnum,esttype_prim,2022-01-18,2022-01-18,2024-01-21,2022-01-19,GO-ADM0-World-shp,https://go-user-library.ifrc.org/maps,TON,spat_polygon,0,adminlevel,EPSG:4326,GO-Maps,https://go-user-library.ifrc.org/maps,IFRC,2024-08-14,
monty_1f149b3b-24ba-4e25-a343-6ef06d70d65a,imp_99ad7ed5-cd10-43bc-a3e8-d3b7a6ca068b,MDRTO002,GO-App,IFRC,GO-EA,https://goadmin.ifrc.org/api/v2/appeal,IFRC,expspec_ecoifrcall,4095169.11,imptypcost,unitISO4217C-CHF,esttype_prim,2022-01-18,2022-01-18,2024-01-21,2022-01-19,GO-ADM0-World-shp,https://go-user-library.ifrc.org/maps,TON,spat_polygon,0,adminlevel,EPSG:4326,GO-Maps,https://go-user-library.ifrc.org/maps,IFRC,2024-08-14,
monty_34eab1e0-cb74-4a2a-ab51-404430aab46e,imp_06be5ade-fb92-4fcc-9f54-1ce5be4f7696,MDRTJ034,GO-App,IFRC,GO-DREF,https://goadmin.ifrc.org/api/v2/appeal,IFRC,expspec_allpeop,5580.0,imptyptarg,unitscountnum,esttype_prim,2022-02-24,2022-02-24,2026-12-31,2022-12-27,GO-ADM0-World-shp,https://go-user-library.ifrc.org/maps,TJK,spat_polygon,0,adminlevel,EPSG:4326,GO-Maps,https://go-user-library.ifrc.org/maps,IFRC,2024-08-14,
monty_34eab1e0-cb74-4a2a-ab51-404430aab46e,imp_cb57c024-a9ce-4715-bd0c-1b9114c5eab2,MDRTJ034,GO-App,IFRC,GO-DREF,https://goadmin.ifrc.org/api/v2/appeal,IFRC,expspec_ecoifrcall,249971.0,imptypcost,unitISO4217C-CHF,esttype_prim,2022-02-24,2022-02-24,2026-12-31,2022-12-27,GO-ADM0-World-shp,https://go-user-library.ifrc.org/maps,TJK,spat_polygon,0,adminlevel,EPSG:4326,GO-Maps,https://go-user-library.ifrc.org/maps,IFRC,2024-08-14,
monty_a6b076e7-77a9-4d01-840b-1575de4ba6fb,imp_7b67c5c1-2106-4703-a293-eab679518303,MDRZA012,GO-App,IFRC,GO-EA,https://goadmin.ifrc.org/api/v2/appeal,IFRC,expspec_allpeop,30000.0,imptyptarg,unitscountnum,esttype_prim,2022-04-19,2022-04-19,2024-03-31,2022-04-19,GO-ADM0-World-shp,https://go-user-library.ifrc.org/maps,ZAF,spat_polygon,0,adminlevel,EPSG:4326,GO-Maps,https://go-user-library.ifrc.org/maps,IFRC,2024-08-14,
monty_a6b076e7-77a9-4d01-840b-1575de4ba6fb,imp_a074ad67-1d2c-4a7a-9aa5-2f55566dcd2c,MDRZA012,GO-App,IFRC,GO-EA,https://goadmin.ifrc.org/api/v2/appeal,IFRC,expspec_ecoifrcall,1174734.81,imptypcost,unitISO4217C-CHF,esttype_prim,2022-04-19,2022-04-19,2024-03-31,2022-04-19,GO-ADM0-World-shp,https://go-user-library.ifrc.org/maps,ZAF,spat_polygon,0,adminlevel,EPSG:4326,GO-Maps,https://go-user-library.ifrc.org/maps,IFRC,2024-08-14,
monty_74ea906b-cdd4-4972-b774-cb02bf577c5d,imp_da241099-8fdd-4788-8ca4-f6952b083179,MDRCR022,GO-App,IFRC,GO-DREF,https://goadmin.ifrc.org/api/v2/appeal,IFRC,expspec_allpeop,10000.0,imptyptarg,unitscountnum,esttype_prim,2022-06-21,2022-06-21,2027-06-30,2022-12-27,GO-ADM0-World-shp,https://go-user-library.ifrc.org/maps,CRI,spat_polygon,0,adminlevel,EPSG:4326,GO-Maps,https://go-user-library.ifrc.org/maps,IFRC,2024-08-14,
monty_74ea906b-cdd4-4972-b774-cb02bf577c5d,imp_f18d4aa9-09bf-43aa-abf2-36e1270c9b20,MDRCR022,GO-App,IFRC,GO-DREF,https://goadmin.ifrc.org/api/v2/appeal,IFRC,expspec_ecoifrcall,383103.0,imptypcost,unitISO4217C-CHF,esttype_prim,2022-06-21,2022-06-21,2027-06-30,2022-12-27,GO-ADM0-World-shp,https://go-user-library.ifrc.org/maps,CRI,spat_polygon,0,adminlevel,EPSG:4326,GO-Maps,https://go-user-library.ifrc.org/maps,IFRC,2024-08-14,
monty_112464f6-a756-4b95-87d8-dec2d874fff5,imp_fec29daf-9b76-4f23-bcf8-9590eecefddb,MDRPK023,GO-App,IFRC,GO-EA,https://goadmin.ifrc.org/api/v2/appeal,IFRC,expspec_allpeop,1000000.0,imptyptarg,unitscountnum,esttype_prim,2022-07-23,2022-07-23,2024-12-31,2022-07-25,GO-ADM0-World-shp,https://go-user-library.ifrc.org/maps,PAK,spat_polygon,0,adminlevel,EPSG:4326,GO-Maps,https://go-user-library.ifrc.org/maps,IFRC,2024-08-14,
monty_112464f6-a756-4b95-87d8-dec2d874fff5,imp_978b9321-d9d6-4f7d-aee9-0bf3d7f14f7d,MDRPK023,GO-App,IFRC,GO-EA,https://goadmin.ifrc.org/api/v2/appeal,IFRC,expspec_ecoifrcall,24623668.45,imptypcost,unitISO4217C-CHF,esttype_prim,2022-07-23,2022-07-23,2024-12-31,2022-07-25,GO-ADM0-World-shp,https://go-user-library.ifrc.org/maps,PAK,spat_polygon,0,adminlevel,EPSG:4326,GO-Maps,https://go-user-library.ifrc.org/maps,IFRC,2024-08-14,
monty_f1877474-a1c0-4643-98d0-ec1f120b13df,imp_b43cb5a8-ec47-4c99-b4ec-10aec3d0230f,MDRNG034,GO-App,IFRC,GO-EA,https://goadmin.ifrc.org/api/v2/appeal,IFRC,expspec_allpeop,500000.0,imptyptarg,unitscountnum,esttype_prim,2022-07-28,2022-07-28,2023-12-31,2022-07-29,GO-ADM0-World-shp,https://go-user-library.ifrc.org/maps,NGA,spat_polygon,0,adminlevel,EPSG:4326,GO-Maps,https://go-user-library.ifrc.org/maps,IFRC,2024-08-14,
monty_f1877474-a1c0-4643-98d0-ec1f120b13df,imp_233081c2-76a1-422a-a11d-b4aeb0e57eab,MDRNG034,GO-App,IFRC,GO-EA,https://goadmin.ifrc.org/api/v2/appeal,IFRC,expspec_ecoifrcall,2835885.9,imptypcost,unitISO4217C-CHF,esttype_prim,2022-07-28,2022-07-28,2023-12-31,2022-07-29,GO-ADM0-World-shp,https://go-user-library.ifrc.org/maps,NGA,spat_polygon,0,adminlevel,EPSG:4326,GO-Maps,https://go-user-library.ifrc.org/maps,IFRC,2024-08-14,
monty_bdf63bc6-6b20-4ac3-8c9e-527ce6229e35,imp_32946649-2f9d-44e9-a7f2-489d64f68041,MDRTD021,GO-App,IFRC,GO-EA,https://goadmin.ifrc.org/api/v2/appeal,IFRC,expspec_allpeop,239054.0,imptyptarg,unitscountnum,esttype_prim,2022-08-18,2022-08-18,2023-12-31,2022-08-18,GO-ADM0-World-shp,https://go-user-library.ifrc.org/maps,TCD,spat_polygon,0,adminlevel,EPSG:4326,GO-Maps,https://go-user-library.ifrc.org/maps,IFRC,2024-08-14,
monty_bdf63bc6-6b20-4ac3-8c9e-527ce6229e35,imp_b2e40f98-246a-4981-bcf3-a105a1f3048e,MDRTD021,GO-App,IFRC,GO-EA,https://goadmin.ifrc.org/api/v2/appeal,IFRC,expspec_ecoifrcall,704485.79,imptypcost,unitISO4217C-CHF,esttype_prim,2022-08-18,2022-08-18,2023-12-31,2022-08-18,GO-ADM0-World-shp,https://go-user-library.ifrc.org/maps,TCD,spat_polygon,0,adminlevel,EPSG:4326,GO-Maps,https://go-user-library.ifrc.org/maps,IFRC,2024-08-14,
monty_5fcc6b2d-14de-41ae-a1cc-f18ad083f00b,imp_321791cd-7574-489f-bbdb-c3105fcb8546,DR-2023-000204-BRA,GLIDE,ADRC,GDACS,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=DR&eventid=1016449,EC-JRC,expspec_alert,1.25,imptypalert,unitsgdacsalert,esttype_model,2022-09-20,2022-09-20,2024-08-13,2022-09-20,IFRC-GO-Maps-spat_polygon-0-adminlevel,https://go-user-library.ifrc.org/maps,"c(""BOL"", ""BRA"", ""COL"", ""GUY"", ""PER"", ""PRY"", ""VEN"")",spat_polygon,0,adminlevel,EPSG:4326,GO-Maps,https://go-user-library.ifrc.org/maps,IFRC,2024-08-13,haz_d3a906dd-dd4e-4dc2-a42f-e547f00474ec
monty_0b44d014-9bdd-4312-bcb8-b01e1abcf1f1,imp_8719044d-3602-4fe4-ad5b-3185ce83d77b,MDRCU008,GO-App,IFRC,GO-EA,https://goadmin.ifrc.org/api/v2/appeal,IFRC,expspec_allpeop,25000.0,imptyptarg,unitscountnum,esttype_prim,2022-10-06,2022-10-06,2023-12-31,2022-10-07,GO-ADM0-World-shp,https://go-user-library.ifrc.org/maps,CUB,spat_polygon,0,adminlevel,EPSG:4326,GO-Maps,https://go-user-library.ifrc.org/maps,IFRC,2024-08-14,
monty_0b44d014-9bdd-4312-bcb8-b01e1abcf1f1,imp_30745fd0-3ac7-49c4-90d2-7108f30e1d56,MDRCU008,GO-App,IFRC,GO-EA,https://goadmin.ifrc.org/api/v2/appeal,IFRC,expspec_ecoifrcall,3899502.97,imptypcost,unitISO4217C-CHF,esttype_prim,2022-10-06,2022-10-06,2023-12-31,2022-10-07,GO-ADM0-World-shp,https://go-user-library.ifrc.org/maps,CUB,spat_polygon,0,adminlevel,EPSG:4326,GO-Maps,https://go-user-library.ifrc.org/maps,IFRC,2024-08-14,
monty_fc81e044-2e68-46f3-8eb8-80f576fe77db,imp_216467df-7bd5-43aa-adfa-503792c1d814,MDRNG035,GO-App,IFRC,GO-DREF,https://goadmin.ifrc.org/api/v2/appeal,IFRC,expspec_allpeop,7500.0,imptyptarg,unitscountnum,esttype_prim,2022-10-14,2022-10-14,2024-10-31,2022-12-27,GO-ADM0-World-shp,https://go-user-library.ifrc.org/maps,NGA,spat_polygon,0,adminlevel,EPSG:4326,GO-Maps,https://go-user-library.ifrc.org/maps,IFRC,2024-08-14,
monty_fc81e044-2e68-46f3-8eb8-80f576fe77db,imp_52dfa2ef-680b-4c7b-89b2-1affdee2b32d,MDRNG035,GO-App,IFRC,GO-DREF,https://goadmin.ifrc.org/api/v2/appeal,IFRC,expspec_ecoifrcall,220000.0,imptypcost,unitISO4217C-CHF,esttype_prim,2022-10-14,2022-10-14,2024-10-31,2022-12-27,GO-ADM0-World-shp,https://go-user-library.ifrc.org/maps,NGA,spat_polygon,0,adminlevel,EPSG:4326,GO-Maps,https://go-user-library.ifrc.org/maps,IFRC,2024-08-14,
monty_c2433e66-9849-44e6-8835-d647e77b1130,imp_32de7f61-7df8-4cbe-a4ad-cbc191eeed36,MDRKZ012,GO-App,IFRC,GO-FBA,https://goadmin.ifrc.org/api/v2/appeal,IFRC,expspec_allpeop,82000.0,imptyptarg,unitscountnum,esttype_prim,2022-10-27,2022-10-27,2024-03-31,2022-10-27,GO-ADM0-World-shp,https://go-user-library.ifrc.org/maps,KAZ,spat_polygon,0,adminlevel,EPSG:4326,GO-Maps,https://go-user-library.ifrc.org/maps,IFRC,2024-08-14,
monty_c2433e66-9849-44e6-8835-d647e77b1130,imp_ce508412-fb2f-473c-8ba0-f8ce0b632d04,MDRKZ012,GO-App,IFRC,GO-FBA,https://goadmin.ifrc.org/api/v2/appeal,IFRC,expspec_ecoifrcall,219998.0,imptypcost,unitISO4217C-CHF,esttype_prim,2022-10-27,2022-10-27,2024-03-31,2022-10-27,GO-ADM0-World-shp,https://go-user-library.ifrc.org/maps,KAZ,spat_polygon,0,adminlevel,EPSG:4326,GO-Maps,https://go-user-library.ifrc.org/maps,IFRC,2024-08-14,
monty_bc21dbcb-55fe-44bb-ae87-5dca7960e0e4,imp_fe9f9906-2143-41f5-b8b7-44b502dcdbc9,DR-2022-000390-BLZ,GLIDE,ADRC,GDACS,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=DR&eventid=1016053,EC-JRC,expspec_alert,0.25,imptypalert,unitsgdacsalert,esttype_model,2022-11-10,2022-11-10,2024-04-16,2022-11-10,IFRC-GO-Maps-spat_polygon-0-adminlevel,https://go-user-library.ifrc.org/maps,USA,spat_polygon,0,adminlevel,EPSG:4326,GO-Maps,https://go-user-library.ifrc.org/maps,IFRC,2024-04-18,haz_f6df9559-037f-4d27-84f5-1a55a0320c91
